Mese-Anno;Data;mm
lug-12;17;0,0
lug-12;18;0,0
lug-12;19;0,0
lug-12;20;0,0
lug-12;21;0,0
lug-12;22;0,0
lug-12;23;72,0
lug-12;24;0,0
lug-12;25;0,0
lug-12;26;0,0
lug-12;27;0,0
lug-12;28;0,0
lug-12;29;0,0
lug-12;30;0,0
lug-12;31;0,0
ago-12;1;0,0
ago-12;2;0,0
ago-12;3;0,0
ago-12;4;0,0
ago-12;5;0,0
ago-12;6;0,0
ago-12;7;0,0
ago-12;8;0,0
ago-12;9;0,0
ago-12;10;0,0
ago-12;11;0,2
ago-12;12;0,0
ago-12;13;0,0
ago-12;14;0,0
ago-12;15;0,0
ago-12;16;0,0
ago-12;17;0,0
ago-12;18;0,0
ago-12;19;0,0
ago-12;20;0,0
ago-12;21;0,0
ago-12;22;0,0
ago-12;23;0,0
ago-12;24;0,0
ago-12;25;0,0
ago-12;26;0,0
ago-12;27;0,0
ago-12;28;0,0
ago-12;29;0,0
ago-12;30;0,0
ago-12;31;0,0
set-12;1;0,0
set-12;2;4,8
set-12;3;20,0
set-12;4;0,0
set-12;5;0,0
set-12;6;0,0
set-12;7;0,0
set-12;8;0,0
set-12;9;0,0
set-12;10;0,0
set-12;11;0,0
set-12;12;0,0
set-12;13;0,0
set-12;14;0,2
set-12;15;0,0
set-12;16;0,0
set-12;17;0,0
set-12;18;0,0
set-12;19;0,0
set-12;20;0,0
set-12;21;0,0
set-12;22;0,0
set-12;23;0,0
set-12;24;0,0
set-12;25;0,0
set-12;26;0,0
set-12;27;0,0
set-12;28;0,0
set-12;29;0,0
set-12;30;0,0
ott-12;1;0,0
ott-12;2;0,0
ott-12;3;0,0
ott-12;4;0,0
ott-12;5;0,0
ott-12;6;0,0
ott-12;7;0,0
ott-12;8;4,0
ott-12;9;0,4
ott-12;10;0,0
ott-12;11;0,0
ott-12;12;1,0
ott-12;13;14,6
ott-12;14;0,0
ott-12;15;3,0
ott-12;16;4,2
ott-12;17;0,0
ott-12;18;0,0
ott-12;19;0,0
ott-12;20;0,0
ott-12;21;0,0
ott-12;22;0,0
ott-12;23;1,0
ott-12;24;1,2
ott-12;25;19,6
ott-12;26;0,0
ott-12;27;0,0
ott-12;28;0,0
ott-12;29;0,0
ott-12;30;0,0
ott-12;31;38,6
nov-12;1;24,6
nov-12;2;0,0
nov-12;3;0,0
nov-12;4;0,0
nov-12;5;0,0
nov-12;6;0,0
nov-12;7;2,2
nov-12;8;0,0
nov-12;9;0,0
nov-12;10;0,0
nov-12;11;0,0
nov-12;12;0,0
nov-12;13;0,0
nov-12;14;0,4
nov-12;15;
nov-12;16;
nov-12;17;5,4
nov-12;18;5,4
nov-12;19;4,4
nov-12;20;0,0
nov-12;21;0,0
nov-12;22;0,0
nov-12;23;0,0
nov-12;24;10,8
nov-12;25;0,2
nov-12;26;0,0
nov-12;27;0,0
nov-12;28;0,0
nov-12;29;0,0
nov-12;30;4,8
dic-12;1;0,0
dic-12;2;0,0
dic-12;3;0,0
dic-12;4;0,0
dic-12;5;0,2
dic-12;6;0,0
dic-12;7;0,0
dic-12;8;1,2
dic-12;9;0,0
dic-12;10;0,0
dic-12;11;0,0
dic-12;12;0,2
dic-12;13;3,0
dic-12;14;0,0
dic-12;15;0,0
dic-12;16;0,0
dic-12;17;0,0
dic-12;18;0,0
dic-12;19;0,2
dic-12;20;0,0
dic-12;21;0,0
dic-12;22;0,0
dic-12;23;0,0
dic-12;24;0,0
dic-12;25;0,0
dic-12;26;0,0
dic-12;27;0,0
dic-12;28;0,0
dic-12;29;0,0
dic-12;30;0,0
dic-12;31;0,0
gen-13;1;0,0
gen-13;2;0,0
gen-13;3;2,2
gen-13;4;0,2
gen-13;5;0,0
gen-13;6;0,0
gen-13;7;0,0
gen-13;8;0,0
gen-13;9;0,0
gen-13;10;0,0
gen-13;11;0,0
gen-13;12;0,0
gen-13;13;10,0
gen-13;14;0,2
gen-13;15;0,8
gen-13;16;1,8
gen-13;17;1,0
gen-13;18;0,0
gen-13;19;0,0
gen-13;20;0,0
gen-13;21;0,0
gen-13;22;0,0
gen-13;23;0,0
gen-13;24;2,0
gen-13;25;4,2
gen-13;26;0,2
gen-13;27;0,0
gen-13;28;0,0
gen-13;29;7,8
gen-13;30;0,0
gen-13;31;0,0
feb-13;1;0,0
feb-13;2;0,0
feb-13;3;0,0
feb-13;4;1,0
feb-13;5;0,8
feb-13;6;0,2
feb-13;7;1,0
feb-13;8;0,0
feb-13;9;0,0
feb-13;10;0,0
feb-13;11;0,0
feb-13;12;1,8
feb-13;13;0,0
feb-13;14;0,0
feb-13;15;0,0
feb-13;16;0,0
feb-13;17;0,0
feb-13;18;0,2
feb-13;19;0,0
feb-13;20;0,0
feb-13;21;11,0
feb-13;22;0,4
feb-13;23;0,2
feb-13;24;5,0
feb-13;25;1,4
feb-13;26;0,0
feb-13;27;0,0
feb-13;28;0,0
mar-13;1;0,0
mar-13;2;17,0
mar-13;3;0,0
mar-13;4;0,0
mar-13;5;0,0
mar-13;6;16,4
mar-13;7;17,2
mar-13;8;1,0
mar-13;9;1,8
mar-13;10;0,2
mar-13;11;0,0
mar-13;12;0,6
mar-13;13;0,8
mar-13;14;0,6
mar-13;15;0,6
mar-13;16;0,0
mar-13;17;0,0
mar-13;18;0,0
mar-13;19;0,0
mar-13;20;0,0
mar-13;21;0,0
mar-13;22;0,0
mar-13;23;0,0
mar-13;24;0,0
mar-13;25;0,0
mar-13;26;0,0
mar-13;27;0,0
mar-13;28;0,0
mar-13;29;0,0
mar-13;30;0,0
mar-13;31;0,0
apr-13;1;6,4
apr-13;2;5,2
apr-13;3;0,0
apr-13;4;0,0
apr-13;5;0,0
apr-13;6;0,0
apr-13;7;4,2
apr-13;8;0,0
apr-13;9;0,0
apr-13;10;0,0
apr-13;11;0,0
apr-13;12;0,0
apr-13;13;0,0
apr-13;14;0,0
apr-13;15;0,0
apr-13;16;0,0
apr-13;17;0,0
apr-13;18;0,0
apr-13;19;0,0
apr-13;20;0,0
apr-13;21;2,2
apr-13;22;0,8
apr-13;23;0,0
apr-13;24;0,0
apr-13;25;0,0
apr-13;26;0,4
apr-13;27;0,6
apr-13;28;0,0
apr-13;29;0,0
apr-13;30;0,0
mag-13;1;0,0
mag-13;2;0,2
mag-13;3;0,0
mag-13;4;0,4
mag-13;5;0,2
mag-13;6;0,0
mag-13;7;0,0
mag-13;8;0,0
mag-13;9;0,0
mag-13;10;0,0
mag-13;11;0,0
mag-13;12;0,0
mag-13;13;0,0
mag-13;14;0,0
mag-13;15;0,0
mag-13;16;0,0
mag-13;17;0,0
mag-13;18;0,0
mag-13;19;0,0
mag-13;20;0,0
mag-13;21;0,0
mag-13;22;0,0
mag-13;23;0,0
mag-13;24;0,0
mag-13;25;0,0
mag-13;26;0,0
mag-13;27;0,0
mag-13;28;0,0
mag-13;29;0,0
mag-13;30;0,0
mag-13;31;0,0
giu-13;1;0,0
giu-13;2;0,0
giu-13;3;0,0
giu-13;4;0,0
giu-13;5;0,0
giu-13;6;0,0
giu-13;7;0,0
giu-13;8;0,0
giu-13;9;0,0
giu-13;10;0,0
giu-13;11;0,0
giu-13;12;0,0
giu-13;13;0,0
giu-13;14;0,0
giu-13;15;0,0
giu-13;16;0,0
giu-13;17;0,0
giu-13;18;0,0
giu-13;19;0,0
giu-13;20;0,0
giu-13;21;0,0
giu-13;22;0,0
giu-13;23;0,0
giu-13;24;0,0
giu-13;25;0,0
giu-13;26;0,0
giu-13;27;0,0
giu-13;28;0,0
giu-13;29;0,0
giu-13;30;0,0
lug-13;1;0,0
lug-13;2;0,0
lug-13;3;0,0
lug-13;4;0,0
lug-13;5;0,0
lug-13;6;0,0
lug-13;7;0,0
lug-13;8;0,8
lug-13;9;0,8
lug-13;10;0,0
lug-13;11;0,0
lug-13;12;0,0
lug-13;13;0,0
lug-13;14;0,0
lug-13;15;0,0
lug-13;16;0,0
lug-13;17;0,0
lug-13;18;0,0
lug-13;19;0,0
lug-13;20;0,0
lug-13;21;0,0
lug-13;22;0,0
lug-13;23;0,0
lug-13;24;0,0
lug-13;25;0,0
lug-13;26;0,0
lug-13;27;0,0
lug-13;28;0,0
lug-13;29;0,0
lug-13;30;0,0
lug-13;31;0,0
ago-13;1;0,0
ago-13;2;0,0
ago-13;3;0,0
ago-13;4;0,0
ago-13;5;0,0
ago-13;6;0,0
ago-13;7;0,0
ago-13;8;0,0
ago-13;9;0,0
ago-13;10;0,0
ago-13;11;0,0
ago-13;12;0,0
ago-13;13;0,0
ago-13;14;0,0
ago-13;15;0,0
ago-13;16;0,0
ago-13;17;0,0
ago-13;18;0,0
ago-13;19;0,0
ago-13;20;0,2
ago-13;21;30,2
ago-13;22;20,8
ago-13;23;0,0
ago-13;24;11,2
ago-13;25;0,0
ago-13;26;0,0
ago-13;27;0,0
ago-13;28;0,0
ago-13;29;0,4
ago-13;30;44,0
ago-13;31;0,6
set-13;1;20,8
set-13;2;4,6
set-13;3;0,0
set-13;4;0,0
set-13;5;2,4
set-13;6;4,8
set-13;7;0,0
set-13;8;0,0
set-13;9;0,0
set-13;10;0,0
set-13;11;0,0
set-13;12;0,0
set-13;13;0,0
set-13;14;0,0
set-13;15;1,2
set-13;16;11,6
set-13;17;0,0
set-13;18;0,0
set-13;19;0,0
set-13;20;0,0
set-13;21;15,6
set-13;22;10,2
set-13;23;0,0
set-13;24;0,0
set-13;25;0,0
set-13;26;0,0
set-13;27;0,0
set-13;28;0,0
set-13;29;0,0
set-13;30;0,0
ott-13;1;0,0
ott-13;2;0,0
ott-13;3;7,0
ott-13;4;0,0
ott-13;5;0,2
ott-13;6;9,6
ott-13;7;0,0
ott-13;8;0,0
ott-13;9;0,0
ott-13;10;0,0
ott-13;11;0,4
ott-13;12;0,2
ott-13;13;0,0
ott-13;14;0,0
ott-13;15;0,0
ott-13;16;0,0
ott-13;17;0,0
ott-13;18;0,0
ott-13;19;0,0
ott-13;20;0,0
ott-13;21;0,0
ott-13;22;0,0
ott-13;23;0,0
ott-13;24;0,0
ott-13;25;0,0
ott-13;26;0,0
ott-13;27;0,0
ott-13;28;0,0
ott-13;29;0,0
ott-13;30;0,0
ott-13;31;1,4
nov-13;1;0,0
nov-13;2;7,4
nov-13;3;0,0
nov-13;4;0,0
nov-13;5;4,4
nov-13;6;0,0
nov-13;7;0,0
nov-13;8;0,0
nov-13;9;0,0
nov-13;10;0,0
nov-13;11;4,0
nov-13;12;0,2
nov-13;13;0,0
nov-13;14;0,2
nov-13;15;2,4
nov-13;16;0,0
nov-13;17;0,0
nov-13;18;0,0
nov-13;19;15,4
nov-13;20;0,0
nov-13;21;0,4
nov-13;22;0,0
nov-13;23;0,8
nov-13;24;5,6
nov-13;25;0,0
nov-13;26;0,0
nov-13;27;0,0
nov-13;28;1,8
nov-13;29;6,8
nov-13;30;17,8
dic-13;1;20,8
dic-13;2;3,4
dic-13;3;1,4
dic-13;4;0,0
dic-13;5;0,0
dic-13;6;0,0
dic-13;7;0,0
dic-13;8;0,0
dic-13;9;0,0
dic-13;10;0,0
dic-13;11;0,0
dic-13;12;0,0
dic-13;13;0,0
dic-13;14;0,0
dic-13;15;0,0
dic-13;16;0,0
dic-13;17;0,0
dic-13;18;0,0
dic-13;19;0,0
dic-13;20;0,0
dic-13;21;40,2
dic-13;22;0,0
dic-13;23;0,0
dic-13;24;0,2
dic-13;25;0,0
dic-13;26;7,8
dic-13;27;0,0
dic-13;28;0,0
dic-13;29;0,0
dic-13;30;0,8
dic-13;31;17,0
gen-14;1;0,0
gen-14;2;0,0
gen-14;3;0,0
gen-14;4;0,0
gen-14;5;0,0
gen-14;6;0,2
gen-14;7;0,0
gen-14;8;0,0
gen-14;9;0,0
gen-14;10;0,0
gen-14;11;0,0
gen-14;12;1,4
gen-14;13;2,2
gen-14;14;2,8
gen-14;15;0,8
gen-14;16;0,0
gen-14;17;0,0
gen-14;18;0,0
gen-14;19;0,8
gen-14;20;0,6
gen-14;21;0,0
gen-14;22;0,0
gen-14;23;0,0
gen-14;24;3,0
gen-14;25;6,2
gen-14;26;1,4
gen-14;27;1,4
gen-14;28;0,0
gen-14;29;0,0
gen-14;30;0,0
gen-14;31;2,0
feb-14;1;37,8
feb-14;2;5,0
feb-14;3;0,0
feb-14;4;0,0
feb-14;5;0,0
feb-14;6;0,0
feb-14;7;0,0
feb-14;8;1,6
feb-14;9;0,0
feb-14;10;0,0
feb-14;11;0,0
feb-14;12;0,0
feb-14;13;0,0
feb-14;14;0,0
feb-14;15;0,0
feb-14;16;0,0
feb-14;17;0,0
feb-14;18;0,0
feb-14;19;0,0
feb-14;20;0,0
feb-14;21;0,0
feb-14;22;0,0
feb-14;23;0,0
feb-14;24;0,0
feb-14;25;0,0
feb-14;26;0,0
feb-14;27;3,0
feb-14;28;0,0
mar-14;1;0,2
mar-14;2;0,8
mar-14;3;0,0
mar-14;4;3,8
mar-14;5;6,4
mar-14;6;1,0
mar-14;7;1,0
mar-14;8;0,2
mar-14;9;0,6
mar-14;10;0,0
mar-14;11;0,0
mar-14;12;0,0
mar-14;13;0,0
mar-14;14;0,8
mar-14;15;0,0
mar-14;16;0,0
mar-14;17;0,0
mar-14;18;0,0
mar-14;19;0,0
mar-14;20;0,0
mar-14;21;0,0
mar-14;22;0,0
mar-14;23;0,0
mar-14;24;0,2
mar-14;25;1,8
mar-14;26;0,0
mar-14;27;0,4
mar-14;28;0,0
mar-14;29;0,0
mar-14;30;0,0
mar-14;31;0,0
apr-14;1;0,0
apr-14;2;0,0
apr-14;3;0,0
apr-14;4;0,0
apr-14;5;0,2
apr-14;6;0,6
apr-14;7;0,0
apr-14;8;0,0
apr-14;9;0,0
apr-14;10;0,0
apr-14;11;0,0
apr-14;12;0,0
apr-14;13;0,0
apr-14;14;0,0
apr-14;15;0,0
apr-14;16;0,0
apr-14;17;0,0
apr-14;18;0,0
apr-14;19;0,0
apr-14;20;0,0
apr-14;21;0,0
apr-14;22;0,0
apr-14;23;2,6
apr-14;24;0,0
apr-14;25;0,0
apr-14;26;5,2
apr-14;27;0,0
apr-14;28;0,0
apr-14;29;0,0
apr-14;30;0,0
mag-14;1;0,0
mag-14;2;0,0
mag-14;3;1,4
mag-14;4;0,0
mag-14;5;0,0
mag-14;6;0,0
mag-14;7;0,0
mag-14;8;0,0
mag-14;9;0,0
mag-14;10;0,0
mag-14;11;0,0
mag-14;12;0,0
mag-14;13;0,0
mag-14;14;0,0
mag-14;15;1,2
mag-14;16;0,8
mag-14;17;0,2
mag-14;18;2,2
mag-14;19;0,2
mag-14;20;0,0
mag-14;21;0,0
mag-14;22;0,0
mag-14;23;0,0
mag-14;24;1,2
mag-14;25;0,2
mag-14;26;0,0
mag-14;27;0,0
mag-14;28;0,0
mag-14;29;3,0
mag-14;30;2,6
mag-14;31;0,0
giu-14;1;0,0
giu-14;2;10,0
giu-14;3;0,0
giu-14;4;0,0
giu-14;5;0,0
giu-14;6;0,0
giu-14;7;0,0
giu-14;8;0,0
giu-14;9;0,0
giu-14;10;0,0
giu-14;11;0,0
giu-14;12;0,0
giu-14;13;0,0
giu-14;14;0,4
giu-14;15;7,2
giu-14;16;0,0
giu-14;17;2,4
giu-14;18;0,2
giu-14;19;0,0
giu-14;20;0,0
giu-14;21;0,0
giu-14;22;0,0
giu-14;23;0,0
giu-14;24;0,0
giu-14;25;0,0
giu-14;26;0,0
giu-14;27;0,0
giu-14;28;0,0
giu-14;29;0,0
giu-14;30;0,0
lug-14;1;0,0
lug-14;2;0,0
lug-14;3;0,0
lug-14;4;0,0
lug-14;5;0,0
lug-14;6;0,0
lug-14;7;0,0
lug-14;8;0,0
lug-14;9;0,0
lug-14;10;0,0
lug-14;11;0,0
lug-14;12;0,0
lug-14;13;0,0
lug-14;14;0,0
lug-14;15;0,0
lug-14;16;0,0
lug-14;17;0,0
lug-14;18;0,0
lug-14;19;0,0
lug-14;20;0,0
lug-14;21;0,0
lug-14;22;0,0
lug-14;23;0,0
lug-14;24;0,0
lug-14;25;0,0
lug-14;26;0,0
lug-14;27;0,0
lug-14;28;0,0
lug-14;29;0,0
lug-14;30;0,0
lug-14;31;0,0
ago-14;1;0,0
ago-14;2;0,0
ago-14;3;0,0
ago-14;4;0,0
ago-14;5;0,0
ago-14;6;0,0
ago-14;7;0,0
ago-14;8;0,0
ago-14;9;0,0
ago-14;10;0,0
ago-14;11;0,0
ago-14;12;0,0
ago-14;13;0,0
ago-14;14;0,0
ago-14;15;0,0
ago-14;16;0,0
ago-14;17;0,0
ago-14;18;0,0
ago-14;19;0,0
ago-14;20;0,0
ago-14;21;0,0
ago-14;22;0,0
ago-14;23;0,0
ago-14;24;0,0
ago-14;25;0,0
ago-14;26;0,0
ago-14;27;0,0
ago-14;28;0,0
ago-14;29;0,0
ago-14;30;0,0
ago-14;31;0,0
set-14;1;0,2
set-14;2;0,0
set-14;3;0,0
set-14;4;0,0
set-14;5;0,0
set-14;6;0,0
set-14;7;0,0
set-14;8;0,0
set-14;9;0,0
set-14;10;0,0
set-14;11;0,0
set-14;12;0,0
set-14;13;1,6
set-14;14;0,0
set-14;15;0,0
set-14;16;0,0
set-14;17;0,0
set-14;18;0,0
set-14;19;0,0
set-14;20;0,0
set-14;21;0,0
set-14;22;0,0
set-14;23;0,0
set-14;24;0,0
set-14;25;10,0
set-14;26;0,0
set-14;27;0,0
set-14;28;0,0
set-14;29;0,0
set-14;30;0,0
ott-14;1;0,0
ott-14;2;3,0
ott-14;3;4,6
ott-14;4;28,2
ott-14;5;16,2
ott-14;6;0,0
ott-14;7;0,0
ott-14;8;0,0
ott-14;9;0,0
ott-14;10;0,0
ott-14;11;0,0
ott-14;12;0,0
ott-14;13;0,0
ott-14;14;0,0
ott-14;15;0,0
ott-14;16;0,0
ott-14;17;0,0
ott-14;18;0,0
ott-14;19;0,0
ott-14;20;0,0
ott-14;21;0,0
ott-14;22;0,0
ott-14;23;1,2
ott-14;24;0,2
ott-14;25;0,0
ott-14;26;0,0
ott-14;27;27,4
ott-14;28;18,0
ott-14;29;0,2
ott-14;30;0,0
ott-14;31;0,0
nov-14;1;0,0
nov-14;2;0,0
nov-14;3;0,0
nov-14;4;1,4
nov-14;5;2,0
nov-14;6;52,6
nov-14;7;56,0
nov-14;8;30,6
nov-14;9;0,0
nov-14;10;0,2
nov-14;11;0,8
nov-14;12;0,0
nov-14;13;0,0
nov-14;14;0,0
nov-14;15;0,0
nov-14;16;0,0
nov-14;17;0,0
nov-14;18;0,0
nov-14;19;0,0
nov-14;20;0,0
nov-14;21;0,0
nov-14;22;0,0
nov-14;23;0,0
nov-14;24;0,0
nov-14;25;0,0
nov-14;26;0,6
nov-14;27;0,0
nov-14;28;0,0
nov-14;29;0,0
nov-14;30;0,0
dic-14;1;1,0
dic-14;2;0,0
dic-14;3;12,4
dic-14;4;0,2
dic-14;5;0,0
dic-14;6;0,0
dic-14;7;4,2
dic-14;8;0,0
dic-14;9;0,4
dic-14;10;2,4
dic-14;11;0,4
dic-14;12;0,0
dic-14;13;0,0
dic-14;14;0,0
dic-14;15;0,2
dic-14;16;13,0
dic-14;17;1,0
dic-14;18;1,0
dic-14;19;0,0
dic-14;20;0,0
dic-14;21;0,0
dic-14;22;0,0
dic-14;23;0,0
dic-14;24;0,0
dic-14;25;0,0
dic-14;26;0,0
dic-14;27;23,0
dic-14;28;0,8
dic-14;29;26,0
dic-14;30;8,0
dic-14;31;5,6
gen-15;1;12,2
gen-15;2;0,0
gen-15;3;0,0
gen-15;4;0,0
gen-15;5;2,8
gen-15;6;0,0
gen-15;7;0,0
gen-15;8;0,0
gen-15;9;0,0
gen-15;10;0,0
gen-15;11;0,0
gen-15;12;0,0
gen-15;13;0,0
gen-15;14;0,0
gen-15;15;0,0
gen-15;16;0,0
gen-15;17;0,0
gen-15;18;0,2
gen-15;19;0,0
gen-15;20;1,6
gen-15;21;0,0
gen-15;22;7,8
gen-15;23;0,2
gen-15;24;0,0
gen-15;25;0,0
gen-15;26;6,4
gen-15;27;4,0
gen-15;28;0,8
gen-15;29;0,8
gen-15;30;3,8
gen-15;31;0,8
feb-15;1;0,0
feb-15;2;0,0
feb-15;3;0,0
feb-15;4;0,0
feb-15;5;0,0
feb-15;6;0,0
feb-15;7;0,0
feb-15;8;0,0
feb-15;9;14,2
feb-15;10;0,0
feb-15;11;0,0
feb-15;12;0,0
feb-15;13;0,0
feb-15;14;0,0
feb-15;15;1,0
feb-15;16;1,0
feb-15;17;30,0
feb-15;18;36,0
feb-15;19;0,0
feb-15;20;0,0
feb-15;21;13,6
feb-15;22;23,2
feb-15;23;0,8
feb-15;24;0,8
feb-15;25;9,4
feb-15;26;21,6
feb-15;27;2,0
feb-15;28;0,0
mar-15;1;0,0
mar-15;2;0,0
mar-15;3;0,0
mar-15;4;0,0
mar-15;5;0,0
mar-15;6;0,4
mar-15;7;0,2
mar-15;8;0,2
mar-15;9;35,0
mar-15;10;2,2
mar-15;11;0,0
mar-15;12;1,0
mar-15;13;0,0
mar-15;14;0,0
mar-15;15;0,0
mar-15;16;13,0
mar-15;17;44,8
mar-15;18;0,6
mar-15;19;0,0
mar-15;20;
mar-15;21;
mar-15;22;
mar-15;23;0,0
mar-15;24;22,2
mar-15;25;4,2
mar-15;26;0,0
mar-15;27;3,4
mar-15;28;4,0
mar-15;29;0,0
mar-15;30;0,0
mar-15;31;0,0
apr-15;1;0,0
apr-15;2;0,0
apr-15;3;0,0
apr-15;4;0,0
apr-15;5;0,0
apr-15;6;0,0
apr-15;7;0,0
apr-15;8;0,0
apr-15;9;0,0
apr-15;10;0,0
apr-15;11;0,0
apr-15;12;0,0
apr-15;13;0,0
apr-15;14;0,0
apr-15;15;0,0
apr-15;16;0,0
apr-15;17;0,0
apr-15;18;0,0
apr-15;19;0,0
apr-15;20;0,0
apr-15;21;0,0
apr-15;22;0,0
apr-15;23;0,0
apr-15;24;1,2
apr-15;25;0,0
apr-15;26;0,0
apr-15;27;0,0
apr-15;28;0,0
apr-15;29;0,0
apr-15;30;0,0
mag-15;1;0,0
mag-15;2;0,0
mag-15;3;0,0
mag-15;4;0,0
mag-15;5;0,0
mag-15;6;0,0
mag-15;7;0,0
mag-15;8;0,0
mag-15;9;0,0
mag-15;10;0,2
mag-15;11;0,0
mag-15;12;0,0
mag-15;13;0,0
mag-15;14;0,0
mag-15;15;0,0
mag-15;16;0,0
mag-15;17;0,0
mag-15;18;1,0
mag-15;19;0,0
mag-15;20;0,0
mag-15;21;0,0
mag-15;22;0,0
mag-15;23;0,0
mag-15;24;0,0
mag-15;25;0,0
mag-15;26;4,0
mag-15;27;0,2
mag-15;28;0,0
mag-15;29;0,0
mag-15;30;0,0
mag-15;31;0,0
giu-15;1;0,0
giu-15;2;0,0
giu-15;3;0,0
giu-15;4;0,0
giu-15;5;0,0
giu-15;6;0,0
giu-15;7;0,0
giu-15;8;0,0
giu-15;9;5,4
giu-15;10;0,0
giu-15;11;0,0
giu-15;12;0,0
giu-15;13;0,0
giu-15;14;0,0
giu-15;15;0,0
giu-15;16;0,0
giu-15;17;0,0
giu-15;18;0,0
giu-15;19;0,0
giu-15;20;0,0
giu-15;21;3,4
giu-15;22;0,0
giu-15;23;0,0
giu-15;24;0,0
giu-15;25;0,0
giu-15;26;0,0
giu-15;27;0,0
giu-15;28;0,0
giu-15;29;0,0
giu-15;30;0,0
lug-15;1;0,0
lug-15;2;0,0
lug-15;3;0,0
lug-15;4;0,0
lug-15;5;0,0
lug-15;6;0,0
lug-15;7;0,0
lug-15;8;0,0
lug-15;9;0,0
lug-15;10;0,0
lug-15;11;0,0
lug-15;12;0,0
lug-15;13;0,0
lug-15;14;0,0
lug-15;15;
lug-15;16;
lug-15;17;0,0
lug-15;18;0,0
lug-15;19;0,0
lug-15;20;0,0
lug-15;21;0,0
lug-15;22;0,0
lug-15;23;0,0
lug-15;24;6,6
lug-15;25;0,0
lug-15;26;0,0
lug-15;27;0,0
lug-15;28;0,0
lug-15;29;0,0
lug-15;30;0,0
lug-15;31;0,0
ago-15;1;0,0
ago-15;2;0,0
ago-15;3;0,0
ago-15;4;0,4
ago-15;5;0,0
ago-15;6;0,0
ago-15;7;0,0
ago-15;8;5,4
ago-15;9;0,0
ago-15;10;3,2
ago-15;11;0,2
ago-15;12;0,0
ago-15;13;2,0
ago-15;14;0,0
ago-15;15;0,0
ago-15;16;0,0
ago-15;17;0,0
ago-15;18;0,0
ago-15;19;0,0
ago-15;20;0,0
ago-15;21;0,0
ago-15;22;0,0
ago-15;23;0,0
ago-15;24;0,0
ago-15;25;0,0
ago-15;26;0,0
ago-15;27;0,0
ago-15;28;0,0
ago-15;29;0,0
ago-15;30;0,0
ago-15;31;0,0
set-15;1;0,0
set-15;2;0,0
set-15;3;0,0
set-15;4;0,0
set-15;5;0,0
set-15;6;0,0
set-15;7;18,6
set-15;8;27,0
set-15;9;142,6
set-15;10;0,0
set-15;11;0,0
set-15;12;0,0
set-15;13;0,0
set-15;14;0,0
set-15;15;0,0
set-15;16;0,0
set-15;17;0,0
set-15;18;0,0
set-15;19;0,0
set-15;20;0,0
set-15;21;0,0
set-15;22;0,0
set-15;23;0,0
set-15;24;0,0
set-15;25;0,0
set-15;26;0,0
set-15;27;10,2
set-15;28;4,6
set-15;29;22,0
set-15;30;3,6
ott-15;1;10,4
ott-15;2;31,8
ott-15;3;0,0
ott-15;4;0,0
ott-15;5;0,0
ott-15;6;0,0
ott-15;7;0,0
ott-15;8;0,0
ott-15;9;4,4
ott-15;10;5,4
ott-15;11;0,0
ott-15;12;0,0
ott-15;13;0,0
ott-15;14;0,0
ott-15;15;0,8
ott-15;16;0,2
ott-15;17;0,0
ott-15;18;0,0
ott-15;19;0,0
ott-15;20;8,4
ott-15;21;
ott-15;22;
ott-15;23;
ott-15;24;
ott-15;25;
ott-15;26;
ott-15;27;
ott-15;28;
ott-15;29;
ott-15;30;
ott-15;31;1,6
nov-15;1;30,0
nov-15;2;5,4
nov-15;3;0,0
nov-15;4;0,0
nov-15;5;0,0
nov-15;6;0,0
nov-15;7;0,0
nov-15;8;0,0
nov-15;9;0,0
nov-15;10;0,0
nov-15;11;0,0
nov-15;12;0,0
nov-15;13;0,0
nov-15;14;0,0
nov-15;15;
nov-15;16;0,0
nov-15;17;0,0
nov-15;18;0,0
nov-15;19;0,0
nov-15;20;0,0
nov-15;21;0,0
nov-15;22;0,0
nov-15;23;0,0
nov-15;24;0,0
nov-15;25;8,8
nov-15;26;4,2
nov-15;27;0,0
nov-15;28;0,0
nov-15;29;0,0
nov-15;30;0,0
dic-15;1;0,0
dic-15;2;0,0
dic-15;3;0,0
dic-15;4;0,0
dic-15;5;0,0
dic-15;6;0,0
dic-15;7;0,0
dic-15;8;0,0
dic-15;9;0,0
dic-15;10;1,2
dic-15;11;0,0
dic-15;12;0,0
dic-15;13;0,0
dic-15;14;0,0
dic-15;15;0,0
dic-15;16;0,0
dic-15;17;0,0
dic-15;18;0,0
dic-15;19;0,0
dic-15;20;7,0
dic-15;21;0,0
dic-15;22;0,0
dic-15;23;0,0
dic-15;24;0,0
dic-15;25;0,0
dic-15;26;0,0
dic-15;27;31,8
dic-15;28;0,0
dic-15;29;0,0
dic-15;30;0,0
dic-15;31;0,2
gen-16;1;0,0
gen-16;2;0,0
gen-16;3;0,0
gen-16;4;0,0
gen-16;5;0,0
gen-16;6;0,8
gen-16;7;0,0
gen-16;8;0,0
gen-16;9;0,0
gen-16;10;0,6
gen-16;11;0,0
gen-16;12;0,0
gen-16;13;0,0
gen-16;14;0,0
gen-16;15;0,0
gen-16;16;6,0
gen-16;17;0,8
gen-16;18;0,0
gen-16;19;9,4
gen-16;20;0,0
gen-16;21;0,0
gen-16;22;13,2
gen-16;23;1,8
gen-16;24;0,0
